1;0.Bacs professionnels tertiaires;3.B3SSS;4.B4MOS;5.B5MOS
1;0.Equivalences;5.D5DAF;6.D8DU;6.D8DU;6.D8DU;6.D8DU;6.D8DU;6.D8DU;6.D8DU;6.D8DU
1;0.Bacs technos STMG;2.E2EGE;2.E2EGE;3.E3EGE;3.E3EGE;3.E3EGE
1;0.Bacs technos STMG;5.E5GFE
1;0.Bacs généraux ES;1.A1CA;2.A2CA;3.L3SED;4.L4EFI;4.L4EFI
1;0.Bacs technos ST2S;1.B1SSSI;1.B1SSO;1.B1IFDE
1;0.Bacs technos STMG;1.D1AES;2.D2AES;3.D3APS;4.D4PAP;4.D4PAP
1;0.Bacs généraux S;1.D1DRO;2.D2DRO;2.D2DRO;3.D3DRO;4.D4CON;5.D5DCO
1;0.Bacs technos STMG;1.E1EGE;2.E2EGE;3.E3EGB
1;0.Equivalences;1.D1DRO;1.D1DRO;1.D1DRO;1.D1DRO;2.D2DRO;2.D2DRO;3.D3DRO;4.D4DIM;X.DXEN;X.DXEN
1;0.Equivalences;4.L4LCA;4.L4SDL
1;0.Bacs technos STMG;1.B1SSS;1.B1SSS;1.B1IFTS
1;0.Bacs généraux S;6.B9SMG1;6.B9SMG2;6.B9SMG3;6.B9SMG3;6.B9SMG3;6.B9SMG3;6.B9SMG3;6.B9DM;6.B9DM;6.B9DM
1;0.Bacs généraux L;3.C3COM;4.C4MIC;5.C5PLE
1;0.Bacs technos STI2D;1.V1GE2;2.V2FC2
1;0.Bacs technos STMG;1.C1COM;2.C2COM;3.C3COM;4.C4CDE;5.C5CDE
1;0.Bacs technos STMG;1.E1EGE;1.A1GE2;2.A2GP2;3.A3TC2;4.E4BFG2;5.E5BGR2
1;0.Equivalences;1.V1IDA;2.V2IN3
1;0.Bacs généraux ES;2.B2SSS;3.B3SSS;4.B4SST;5.B5SST
1;0.Bacs généraux S;1.S1IM;1.G1MAT;2.G2MAT;3.G3MAT;3.G3MAT;4.G4MFMI
1;0.Bacs généraux L;1.D1DRO;1.D1DRO;2.D2DRO;2.D2DRO;2.D2DRO;2.D2DRO;3.D3DRO
1;0.Bacs généraux S;1.G1MIA;2.E2MIE;3.E3MIE;3.E3MIE
